client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613184.mp3	Грустно, будто бы с душой.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613188.mp3	Бесконечное повторение наших национальных позиций никуда нас не приведет.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613189.mp3	семьдесят восемь груш	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613190.mp3	Учитывая расклад сил, возникший после холодной войны, эти цифры попросту абсурдны.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613192.mp3	Наравне с мужиками целый день?	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613193.mp3	Благодарю посла Кеннеди за ее заявление.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613199.mp3	Левин у брата Сергея Ивановича Кознышева.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613200.mp3	Мира нельзя достичь за счет агрессии, государственного терроризма и незаконного строительства новых поселений.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613203.mp3	Оба были приятно ошеломлены.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613205.mp3	Я предоставляю представителю Исламской Республики Иран слово для выступления по порядку ведения заседания.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613208.mp3	Вы бы не уважали себя и то же бы делали.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613210.mp3	Потребительские рынки должны реально взять на себя свою долю ответственности.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613214.mp3	Оно тоже четко рассматривает ядерное разоружение как верховный приоритет.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613215.mp3	Поэтому все мы должны направлять наши усилия на достижение всеобщего и полного разоружения.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613216.mp3	Толстый только что пообедал на вокзале. Губы его, подернутые маслом, лоснились, как спелые вишни.	4	2			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613217.mp3	Он покачал головой и пожал ей руку: – Не знаю… Как судьба!	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613219.mp3	Сейчас предметом нашей озабоченности является продолжающаяся жестокость репрессий в Сирии.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613220.mp3	Сейчас мы заслушаем выступления представителей десяти неправительственных организаций.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613221.mp3	Несколько казаков подхватили старого капитана и потащили к виселице.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613222.mp3	Он не должен быть просто перечнем опубликованных заявлений и принятых решений.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613223.mp3	Я очень много слышал...	4	2			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613229.mp3	Он несколько раз многозначительно повторил эту фразу.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613230.mp3	Но Иван Кузмич приготовился к нападению.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613231.mp3	Трава расступилась перед ним, и он упал в сырую канавку.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613232.mp3	Юлия Михайловна была на верху блаженства.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613239.mp3	Швейцария считает, что давно настало время для значительной активизации и усовершенствования процесса ее осуществления.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613240.mp3	Не означает ли это военную оккупацию?	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613241.mp3	Эта программа используется также в колледжах и университетах ряда других европейских стран.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613243.mp3	Мы сможем этого достигнуть, если будем действовать сообща.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613244.mp3	– Какое мне дело до погребцов и до штанов с манжетами?	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613245.mp3	Значит хорошие сапоги.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613246.mp3	Что же они хотят лечить ее пилюлями и порошками?	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36613248.mp3	Ты стараешься не забыть того, чему тебя учили, а там - хвать!	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622686.mp3	Есть целый ряд вопросов, которые необходимо решить в предстоящие месяцы.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622687.mp3	Мы решительно поддерживаем прямой диалог между двумя сторонами и верим в него.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622689.mp3	Она не могла и не хотела поделиться им с Вронским.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622690.mp3	Именно на этом фоне я сделаю три очень коротких замечания.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622691.mp3	Теперь я приехал...	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622714.mp3	Напомним, что достижение соглашений является привилегией, какая не всегда реализуется на переговорах.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622716.mp3	Мы реализовали эти цели в рамках усилий международного сообщества.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622718.mp3	Мы живем в тревожные времена.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622720.mp3	Прошли еще и еще ряд.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622744.mp3	Это свидетельствует о зрелости данных двух институтов, что мы приветствуем.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622745.mp3	Она взяла ножницы и стала прорезывать.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622746.mp3	Ведь некому же больше?	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622748.mp3	Ландо — граф Беззубов.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622766.mp3	Он остается самой крупной в мире «фабрикой» для разработки и поддержания норм всемирного разоружения.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622767.mp3	По просьбе Лиги Ассамблея также будет заниматься этим вопросом.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622769.mp3	Тема «Молодежь: диалог и взаимопонимание» полностью отвечает основополагающим принципам нашего общества.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622771.mp3	Я не понимаю....	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622773.mp3	Совет Безопасности был призван действовать и в других точках, где происходят перемены.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622789.mp3	Ты едешь в Оренбург служить под его начальством».	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622790.mp3	Никарагуа поддерживает высказанные в этой связи предложения.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622791.mp3	Сердечно-сосудистые заболевания все чаще возникают у самых молодых представителей нашего населения.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622792.mp3	Но сегодня у правительств есть шанс объединиться и сообща выступить против расизма.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622793.mp3	Господи, у меня нет ног.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622819.mp3	Однако совершенный полковником Каддафи государственный переворот положил конец этому эксперименту.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622820.mp3	Посол Джазайри просил вновь предоставить ему слово.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622821.mp3	Наша позиция по этому вопросу совершенно ясна и не требует подробных разъяснений.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622822.mp3	Благодарю посла Мексики за его выступление и предоставляю слово послу Зимбабве Джеймсу Манзу.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622847.mp3	Крайне важными являются четкость и стратегическая согласованность, особенно между Афганистаном, Соединенными Штатами и Пакистаном.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622848.mp3	Вместе с тем, к этому вопросу нужно подходить взвешенно.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622849.mp3	В то же время мы призываем к списанию долга всех наименее развитых стран.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622850.mp3	Несмотря на нынешнюю мрачную ситуацию, перспективы все же просматриваются.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622851.mp3	Ярослав	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622877.mp3	Марья Ивановна была чрезвычайно бледна.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622878.mp3	Они входили ко мне друг за другом, иногда даже не открывая дверей.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622879.mp3	Не больше ли, чем прежде, я люблю его?	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622900.mp3	С народом будут по-прежнему советоваться по вопросам экономической политики.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622902.mp3	Совершенно очевидно, что сильная, реформированная Организация Объединенных Наций отвечает интересам всего мирового сообщества.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622903.mp3	Суд заявил о том, что принцип территориальной целостности ограничен сферой отношений между государствами.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622904.mp3	Для продажи на различных рынках или распределения по разным регионам?	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622924.mp3	Пора решить этот вопрос во всех его гуманитарных, правовых и политических аспектах.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622925.mp3	Это удивительно - собирать грибы.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622926.mp3	Организация не готова к масштабному переходу на новое оборудование	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622927.mp3	Дети не должны становиться заложниками политических разногласий.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622977.mp3	На пеньке опять пять опят.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622978.mp3	Создаваемый механизм должен охватывать уязвимые группы, такие как женщины и дети.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36622979.mp3	Все ждали, когда он кончит, и он чувствовал это.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36623002.mp3	Так что мы переживаем на Конференции по разоружению весьма критический этап.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36623003.mp3	Наша делегация присоединяется к заявлению, сделанному представителем Бангладеш от имени Движения неприсоединения.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36623004.mp3	Теперь мне время ехать.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36623006.mp3	Для предотвращения этого нам нужно провести коренные изменения.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639596.mp3	Я поднимаюсь и, прихрамывая, подхожу к ней.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639597.mp3	Тут случились неприятности.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639599.mp3	Какую я тебе славную лошадь приготовил!	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639600.mp3	Нам надо защищать и поощрять права человека как фундамент политической стабильности и устойчивого роста.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639624.mp3	Ну, я понимаю, что эти дуры, вроде Соньки, любовь крутят	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639627.mp3	Надлежащее и своевременное выполнение решений Совета является решающим критерием в оценке его авторитета.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639628.mp3	Понимаете, как здоровые!	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639629.mp3	Ну и на этом я хотел бы перейти к нашей дискуссии по ядерному разоружению.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639630.mp3	Мы ненадолго, извините.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639631.mp3	Посмотрите, убедительно ли?	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639632.mp3	Именно этому мы и должны оказывать содействие.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639634.mp3	В этом году состоялось двенадцатое заседание Открытого процесса неофициальных консультаций.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639650.mp3	Правительства должны взять на себя ответственность и руководство в решении этих проблем.	2	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639651.mp3	Кооперативы предлагают модель экономических организаций, управляемых самими участниками и добивающихся удовлетворения их экономических потребностей.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639652.mp3	Для этого необходимо использовать драйвер файловой системы	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639653.mp3	Мне хотелось бы особо отметить следующие важнейшие соображения, которыми мы руководствовались, поступая таким образом.	4	0			без акцента		ru	
1d616fa1b36f41495749a7364a4a1736a589375a5400d7ed127327df4e552dd5bbe4f71b608a9fa6da682debae8f2f391ae7afe43e3210eabd70a696623bc6fa	common_voice_ru_36639660.mp3	Государства и народы всего мира ждут от Ассамблеи действий по осуществлению Декларации.	4	0			без акцента		ru	
